风险等级,金融信息关注程度a4002a,风险和汇报组合选择a4003,股票和基金风险更大a4007,银行储蓄卡数量d1103,活期存款余额d1105,定期存款总额d2104_imp,是否持有基金d5102,是否拥有银行理财产品d7102,去年平均每月伙食费g1001,伙食费中在外就餐花费g1002,去年平均每月购买日常用品支出g1006,去年平均每月本地交通支出g1008_imp,去年每月通信费支出g1009_imp,去年平均每月文化娱乐支出g1010_imp,去年购买衣物支出g1011_imp,去年旅游总支出g1018_imp,去年平均每月水/电/燃料费/物业g1005,asset,total_income_imp,金融信息/银行储蓄卡,金融信息/伙食费,风险汇报选择/旅游
0,3,2,1,6,20000,60000,2,2,1000,800,400,149.9999695,99.99999237,59.99998856,8000.000488,0,150,560042.0625,66085,0.499991667,2.999997,20000
0,3,5,1,0,2000,50000,2,2,1600,200,100,0,54.99999237,399.9999695,500.0000305,1000.000061,200,902901.5,80500,30000,1.874998828,0.004999999
0,3,4,1,7,3000,10000,2,2,2500,1000,250,1999.999878,350.000061,149.9999695,10999.99805,35000,400,620950,181530,0.428565306,1.19999952,0.000114286
0,3,5,1,5,8000,20000,2,2,3000,1000,450,300.0000305,500.0000305,70.00001526,8000.000488,0,300,869450,183460,0.599988,0.999999667,50000
3,2,3,1,5,50000,20000,1,1,3000,1000,100,2999.999023,309.9999695,199.9999542,2999.999023,10000.00293,400,1581800,154761,0.399992,0.666666444,0.0003
2,4,2,2,5,0,80000,2,2,3000,500,400,599.999939,99.99999237,110.0000153,2499.999512,4999.999512,350,1804700,171000,0.799984,1.333332889,0.0004
2,3,1,1,1,100000,30000,2,1,0,0,100,199.9999542,50,29.99999809,1999.999878,10000.00293,200,1316450,97300,2.99970003,3000000,1.00E-04
0,2,5,,5,,10000,2,1,6400,500,500,5.89032793,129.3178558,399.9999695,15000.00391,24999.99414,2000,3615308.5,184508,0.399992,0.312499951,0.0002
0,4,4,5,2,640,20000,,2,400,50,30,10.00000095,7,0,0,0,45,494352.9375,18169,1.999900005,9.999975,40000
0,4,6,4,2,1200,60000,,2,800,120,16,130.0000153,40,10.00000095,900.0001221,1499.999756,80,182450,133783,1.999900005,4.99999375,0.004
0,4,4,1,3,60000,120000,2,2,800,300,20,800.0001221,50,0,4999.999512,0,50,2497333.75,114490,1.33328889,4.99999375,40000
0,5,4,1,1,13000,13000,2,2,460,0,50,199.9999542,15,0,599.999939,0,150,211700,5770,4.99950005,10.86954159,40000
0,5,5,1,,,200000,2,2,1500,350,150,0,99.99999237,29.99999809,2499.999512,0,215,329051.75,60200,50000,3.333331111,50000
0,5,6,5,,,3000,2,2,1400,,37,116.0000229,50,29.99999809,0,0,210,63275,36258,50000,3.57142602,60000
0,3,4,1,0,0,20000,2,2,1200,150,30,0,80.00000763,20.00000191,1999.999878,0,200,132103.5781,31900,30000,2.499997917,40000
0,4,4,1,3,20000,20000,2,2,4000,,50,4999.999512,1000.000061,29.99999809,5999.999512,20000.00391,400,2588608,135900,1.33328889,0.99999975,0.0002
0,5,5,5,2,10000,10000,,2,2000,200,200,50,59.99998856,24.99999809,2299.999512,0,300,204528.25,42602,2.499875006,2.49999875,50000
0,5,5,1,2,0,50000,2,2,800,0,50,0,29.99999809,24.99999809,399.9999695,0,110,303000,30050,2.499875006,6.249992188,50000
0,5,4,5,2,0,120000,,2,1000,0,100,0,50,10.00000095,1000.000061,0,150,662000,43600,2.499875006,4.999995,40000
0,5,5,5,1,2000,190000,,2,800,0,30,363.3372192,50,24.99999809,1999.999878,0,200,729625.75,63200,4.99950005,6.249992188,50000
0,4,5,1,1,100000,20000,2,2,2000,200,400,500.0000305,199.9999542,0,2999.999023,0,400,1459000,50600,3.99960004,1.999999,50000
0,3,4,1,2,4000,15000,2,2,1500,0,0,0,99.99999237,84.99998474,199.9999542,5500,300,666330.875,60600,1.499925004,1.999998667,0.000727273
2,3,3,1,12,11000,100000,1,1,2750,500,850,350.000061,250.0000305,149.9999695,17499.99219,8000.000488,300,1080299.875,178342,0.249997917,1.090908694,0.000375
0,5,2,4,,,20000,,2,1500,0,450,0,199.9999542,99.99999237,1800.000366,0,350,468700,75960,50000,3.333331111,20000
3,3,4,2,6,125000,55000,2,2,3000,1000,100,599.999939,199.9999542,63,4999.999512,10000.00293,450,2054397.625,235180,0.499991667,0.999999667,0.0004
0,2,4,1,3,50000,50000,2,2,3000,0,200,99.99999237,99.99999237,130.0000153,1499.999756,0,550,120200,91600,0.666644445,0.666666444,40000
3,5,5,1,1,20000,10000,1,2,2000,1000,200,1499.999756,199.9999542,29.99999809,4000.001953,1999.999878,150,3537611.5,224600,4.99950005,2.49999875,0.0025
0,3,3,1,6,30000,25000,2,2,1500,160,200,300.0000305,149.9999695,99.99999237,1999.999878,0,350,1536700,276825,0.499991667,1.999998667,30000
0,4,5,1,0,0,5000,2,2,1200,0,100,140.0000153,99.99999237,0,500.0000305,0,300,18300,17170,40000,3.333330556,50000
0,5,5,5,1,2500,200000,,2,750,50,150,549.999939,99.99999237,29.99999809,1499.999756,0,150,683000,21500,4.99950005,6.666657778,50000
0,4,4,1,4,750,50000,2,2,2000,1000,300,300.0000305,199.9999542,300.0000305,2999.999023,0,200,265650,111205,0.999975001,1.999999,40000
0,5,4,4,,,10000,,2,1000,0,,20.00000191,40,0,29.99999809,0,50,123807.6641,20850,50000,4.999995,40000
0,5,5,1,1,20000,10000,2,2,1000,0,50,199.9999542,99.99999237,32.00000381,0,0,200,186706.8594,44600,4.99950005,4.999995,50000
0,5,5,1,5,50000,100000,2,2,1500,500,100,199.9999542,80.00000763,80.00000763,2999.999023,0,125,1115700,25200,0.99998,3.333331111,50000
3,3,4,1,10,100000,100000,2,2,2000,700,200,1332.999878,500.0000305,190.0000305,7000.000977,10000.00293,800,1325719.5,114700,0.299997,1.49999925,0.0004
0,5,5,5,0,1500,2000,,2,50,0,50,59.99998856,40,0,0,0,50,38620,4097,50000,99.99800004,50000
0,5,5,5,0,5500,2500,,2,60,0,20,15,24.99999809,0,149.9999695,0,35,35730,11265,50000,83.33194447,50000
0,4,5,5,0,400,10000,,2,900,0,200,0,80.00000763,24.99999809,0,0,250,622112.8125,89040,40000,4.444439506,50000
0,2,5,1,,,40000,2,2,2500,50,20,20.00000191,50,24.99999809,179.9999542,0,50,574500,2275,20000,0.79999968,50000
0,3,3,1,4,75000,40000,2,2,2500,1500,250,99.99999237,250.0000305,0,2499.999512,0,500,1143240,67225,0.74998125,1.19999952,30000
0,5,5,5,2,2000,5000,,2,3000,0,100,149.9999695,99.99999237,0,1999.999878,0,200,49812.5,101505,2.499875006,1.666666111,50000
0,4,5,1,,,50000,2,2,750,200,60,0,99.99999237,20.00000191,549.999939,0,200,353300,26250,40000,5.333326222,50000
0,2,2,1,2,10000,10000,2,2,2000,500,350,149.9999695,149.9999695,35,3499.999512,8000.000488,250,1235198.625,81450,0.999950002,0.9999995,0.00025
0,5,5,5,5,0,40000,,2,1250,20,100,0,130.0000153,9,0,0,0,60040,41870,0.99998,3.9999968,50000
0,5,5,5,,,10000,,2,1000,0,100,0,250.0000305,240.0000153,1000.000061,0,200,263500,59248,50000,4.999995,50000
0,5,5,5,1,0,50000,,2,2000,0,100,0,149.9999695,20.00000191,4500.000488,5500,250,793298.6875,43000,4.99950005,2.49999875,0.000909091
3,4,3,1,2,10000,6000,2,2,800,200,100,50,50,50,1999.999878,1000.000061,150,37500,40100,1.999900005,4.99999375,0.003
3,3,3,1,2,60000,40000,2,2,1200,700,150,80.00000763,50,99.99999237,599.999939,12999.99512,500,892650,154200,1.499925004,2.499997917,0.000230769
1,1,3,1,2,2000,30000,2,2,3000,300,100,300.0000305,99.99999237,99.99999237,4999.999512,0,500,987968.3125,25500,0.499975001,0.333333222,30000
3,1,1,1,3,20000,500000,2,1,3000,500,800,1000.000061,300.0000305,500.0000305,4999.999512,20000.00391,200,3213000,503000,0.333322223,0.333333222,5.00E-05
0,4,5,1,,,30000,2,2,2000,60,20,0,50,140.0000153,500.0000305,1000.000061,150,345200,73600,40000,1.999999,0.004999999
4,2,3,1,6,10000,40000,2,2,1000,400,400,500.0000305,149.9999695,0,4999.999512,4000.001953,150,497610.0938,111000,0.333327778,1.999998,0.00075
0,5,5,5,,,30000,,2,2500,400,150,29.99999809,199.9999542,20.00000191,1499.999756,0,200,122500,61800,50000,1.9999992,50000
3,3,4,1,4,16000,10000,2,1,1500,600,280,300.0000305,179.9999542,90,1200.000122,0,360,893150.0625,98100,0.74998125,1.999998667,40000
4,2,1,1,6,80000,300000,1,2,15000,12000,100,1000.000061,300.0000305,149.9999695,10000.00293,0,300,20000000,500940,0.333327778,0.133333324,10000
0,4,5,5,2,30000,140000,,2,2200,300,50,599.999939,199.9999542,50,4999.999512,1999.999878,300,1393500,83000,1.999900005,1.818180992,0.0025
0,5,4,5,,100000,100000,2,2,3000,1000,200,399.9999695,350.000061,120.0000153,8000.000488,5999.999512,300,1565213.75,238400,50000,1.666666111,0.000666667
0,4,5,4,4,15000,10000,,2,3500,500,450,300.0000305,199.9999542,0,10000.00293,0,200,460000,111500,0.999975001,1.142856816,50000
2,3,4,1,3,35000,200000,2,2,3000,800,300,500.0000305,300.0000305,500.0000305,2999.999023,4999.999512,600,3282003,168400,0.999966668,0.999999667,0.0008
4,3,5,1,3,250000,150000,1,2,4000,450,1500,549.999939,250.0000305,199.9999542,2499.999512,10000.00293,300,2766067,109500,0.999966668,0.749999813,0.0005
0,2,4,5,5,10000,20000,,2,2000,100,50,1999.999878,300.0000305,169,2999.999023,0,300,1035050.625,94665,0.399992,0.9999995,40000
0,5,5,5,0,0,100000,,2,1000,0,30,17,24.99999809,15,1499.999756,0,150,335275,40365,50000,4.999995,50000
1,3,4,1,2,25000,20000,1,2,300,0,,1000.000061,99.99999237,0,1644.241577,0,200,114500,70414,1.499925004,9.999966667,40000
0,4,5,5,3,50000,50000,,2,1000,50,25,24.99999809,75,0,2499.999512,0,50,562472.75,50843,1.33328889,3.999996,50000
0,3,5,1,6,80000,35000,2,2,1600,300,200,0,149.9999695,250.0000305,4999.999512,5599.998047,300,789944.8125,83581,0.499991667,1.874998828,0.000892857
0,2,5,1,3,28000,60000,2,2,2000,500,150,500.0000305,199.9999542,20.00000191,5999.999512,0,150,694500,72305,0.666644445,0.9999995,50000
0,3,5,5,3,,66666,,2,1000,500,42,207.0000305,159.9999695,0,2999.999023,0,220,634396,45352,0.999966668,2.999997,50000
0,5,5,1,0,5500,30000,2,2,1000,0,100,41.00000381,15,24.00000191,1299.999878,0,100,381545,39915,50000,4.999995,50000
0,3,3,5,5,60000,60000,,2,1200,50,700,1167.000244,300.0000305,59.99998856,4999.999512,15000.00391,220,657390,61129,0.599988,2.499997917,0.0002
1,5,5,1,1,4000,40000,2,1,1500,30,50,20.00000191,149.9999695,0,1999.999878,800.0001221,300,111635.3125,86660,4.99950005,3.333331111,0.006249998
0,3,5,2,,,150000,2,2,1800,700,100,300.0000305,120.0000153,24.99999809,1999.999878,0,200,1115050,52320,30000,1.666665741,50000
0,5,6,5,,,20000,,2,500,0,100,236.6065979,220.0000305,0,4999.999512,1000.000061,300,543825,100940,50000,9.99998,0.005999999
0,3,4,1,1,30000,30000,2,2,1500,1000,300,749.999939,149.9999695,120.0000153,2499.999512,0,350,1568500,65219,2.99970003,1.999998667,40000
0,3,4,1,1,50000,150000,2,2,1200,600,50,149.9999695,59.99998856,120.0000153,1999.999878,599.999939,300,569800,52750,2.99970003,2.499997917,0.006666666
0,4,5,4,2,50000,20000,2,2,1500,0,50,199.9999542,187.9999847,0,700,0,500,313900,36376,1.999900005,2.666664889,50000
0,5,6,4,,,10000,,2,200,0,,3.627091646,122.1527634,0,1673.936523,0,40,426249.5,9820,50000,24.999875,60000
0,3,3,1,,,15000,2,2,750,180,18,280.0000305,59.99998856,10.00000095,0,0,78,416542.75,50157,30000,3.999994667,30000
0,4,6,1,0,0,15000,2,2,300,0,10,4.944186687,17,99.99999237,0,0,40,238750,16502,40000,13.33328889,60000
0,4,5,1,4,2000,20000,2,2,1000,0,200,0,199.9999542,199.9999542,1000.000061,0,100,132500,63245,0.999975001,3.999996,50000
0,5,4,1,,,30000,2,2,1000,0,100,117.0386734,140.0000153,88.00000763,1999.999878,0,70,604500,109862,50000,4.999995,40000
0,4,5,1,1,45000,10000,2,2,1500,100,100,7000.000977,199.9999542,29.99999809,1999.999878,500.0000305,100,849173.25,-31410,3.99960004,2.666664889,0.009999997
0,5,6,1,6,20000,20000,2,2,500,0,500,0,11.99999905,20.00000191,350.000061,0,35,170610,53424,0.833319445,9.99998,60000
0,4,5,1,,,27500,2,2,1000,0,60,59.99998856,24.99999809,10.00000095,1250.000122,2250.000488,100,158750,41091,40000,3.999996,0.002222222
0,4,3,1,2,25000,100000,2,2,3000,,,50,149.9999695,53.00000381,2499.999512,0,300,1751280.25,142000,1.999900005,1.333332889,30000
3,2,3,1,4,10000,20000,1,1,1200,0,150,99.99999237,50,124.9999847,350.000061,20000.00391,350,195507.7031,58260,0.4999875,1.666665278,0.00015
4,2,1,1,6,75000,100000,1,2,7000,2000,100,2499.999512,399.9999695,67,10000.00293,0,600,3291900,371050,0.333327778,0.285714245,10000
0,4,3,1,3,1500000,1500000,2,2,10000,7000,2000,5999.999512,399.9999695,70.00001526,29999.99219,0,700,13923000,340000,1.33328889,0.39999996,30000
0,1,4,1,5,100000,100000,2,2,1500,500,200,99.99999237,199.9999542,99.99999237,5999.999512,0,200,588850,222570,0.199996,0.666666222,40000
2,3,4,1,3,20000,100000,2,2,2000,350,250,350.000061,300.0000305,99.99999237,4999.999512,0,150,427432.0313,103500,0.999966668,1.49999925,40000
0,3,4,1,2,2000,6000,2,2,1200,1000,100,500.0000305,120.0000153,140.0000153,1000.000061,0,160,408681.1563,108060,1.499925004,2.499997917,40000
0,5,4,1,4,20000,19000,2,2,1000,300,200,1000.000061,149.9999695,175.0000153,4000.001953,4000.001953,150,277833.5,90450,1.249968751,4.999995,0.000999999
0,5,5,,2,0,65000,2,2,3000,1500,200,0,199.9999542,184.0000305,4000.001953,0,200,359605.125,84203,2.499875006,1.666666111,50000
0,5,5,4,1,600,30000,,2,500,0,0,0,20.00000191,0,0,0,200,36755.30859,11160,4.99950005,9.99998,50000
0,5,4,5,0,0,10000,,2,1400,0,,4.309859753,56.98086166,20.44558144,27.923172,0,80,240200,5657,50000,3.57142602,40000
0,4,5,4,2,10000,20000,,2,500,0,30,50,159.9999695,0,1000.000061,0,130,491771.4375,45568,1.999900005,7.999984,50000
0,2,5,,3,100000,150000,2,2,2000,500,500,199.9999542,199.9999542,199.9999542,4999.999512,1999.999878,200,981000,207550,0.666644445,0.9999995,0.0025
0,4,5,1,0,16500,16500,2,2,500,,150,0,29.99999809,20.00000191,1000.000061,0,150,290135.125,17183,40000,7.999984,50000
0,3,2,1,7,4000,50000,2,2,400,0,50,10.00000095,50,0,599.999939,0,100,233677.6094,14100,0.428565306,7.49998125,20000
0,5,5,5,4,30000,100000,,2,700,0,200,0,99.99999237,169,5999.999512,0,200,389634.4375,73400,1.249968751,7.142846939,50000
0,5,5,4,1,1000,30000,,2,1000,0,70,99.99999237,20.00000191,26.00000191,0,0,90,182206.9844,27230,4.99950005,4.999995,50000
0,4,3,1,1,25000,300000,2,2,600,200,200,149.9999695,179.9999542,239.0000153,2999.999023,649.9998779,130,804109.125,125600,3.99960004,6.666655556,0.004615385
0,3,5,4,2,10000,20000,,2,130,0,100,59.99998856,99.99999237,119.0000076,1000.000061,0,325,618000,30000,1.499925004,23.07674556,50000
2,2,1,1,4,30000,20000,1,2,500,50,50,500.0000305,99.99999237,54.99999237,4000.001953,10000.00293,500,1003700,98300,0.4999875,3.999992,1.00E-04
0,5,5,1,2,30000,50000,2,2,2000,500,50,99.99999237,199.9999542,99.99999237,1000.000061,500.0000305,100,519108,82303,2.499875006,2.49999875,0.009999997
0,5,5,1,3,10000,20000,2,2,1500,0,50,0,199.9999542,99.99999237,1000.000061,0,100,240452.125,4000,1.666611113,3.333331111,50000
2,3,4,1,3,4000,100000,2,1,3000,50,120,50,149.9999695,105.0000153,1499.999756,0,100,423090,38800,0.999966668,0.999999667,40000
2,4,5,1,2,20000,100000,2,1,2000,1000,100,29.99999809,199.9999542,45,4000.001953,4999.999512,100,803520,131120,1.999900005,1.999999,0.001
0,5,3,2,7,400000,50000,2,2,1200,300,280,800.0001221,350.000061,350.000061,23000,2999.999023,350,1991900,264224,0.71427551,4.166663194,0.001
0,4,4,1,1,20000,2300,2,2,360,0,75,149.9999695,65.00000763,0,350.000061,0,200,52478.57813,1770,3.99960004,11.11108025,40000
0,4,5,1,1,50000,30000,2,2,1000,100,100,0,99.99999237,0,2999.999023,0,,481580.875,51005,3.99960004,3.999996,50000
0,3,5,5,5,30000,40000,,2,700,0,20,33,59.99998856,0,0,0,50,142621.7969,12600,0.599988,4.285708163,50000
0,5,5,5,,,40000,,2,1000,350,8,8,50,20.00000191,0,0,70,248660.1875,33146,50000,4.999995,50000
0,5,5,5,3,15000,25000,,2,2000,500,250,1499.999756,399.9999695,250.0000305,2999.999023,1499.999756,350,982450.125,17538,1.666611113,2.49999875,0.003333334
0,2,5,5,1,5000,2000,,2,650,0,50,0,59.99998856,0,500.0000305,0,60,95600,-5570,1.99980002,3.076918343,50000
0,5,5,1,,10000,47500,2,2,2000,0,50,99.99999237,319.9999695,50,500.0000305,0,150,705960,88560,50000,2.49999875,50000
0,2,4,1,6,30000,50000,2,2,1900,200,100,350.000061,500.0000305,120.0000153,1800.000366,3249.999023,150,777750,28650,0.333327778,1.052631025,0.00123077
0,5,5,1,9,16000,30000,2,2,2300,0,660,0,300.0000305,99.99999237,10000.00293,0,260,997309.5625,74525,0.555549383,2.173912098,50000
0,4,5,2,,,12000,2,2,2100,800,700,21.00000191,149.9999695,29.99999809,2999.999023,0,310,1367680.375,93500,40000,1.904760998,50000
3,3,3,1,5,20000,40000,1,1,2500,300,300,1000.000061,399.9999695,340,4999.999512,0,200,1429361.5,51700,0.599988,1.19999952,30000
0,3,4,2,20,10000,50000,2,2,1500,500,300,149.9999695,199.9999542,260,5999.999512,4000.001953,300,1021658,153436,0.14999925,1.999998667,0.000999999
0,5,5,1,1,6000,20000,2,2,2500,300,100,199.9999542,50,199.9999542,4000.001953,0,400,436000,2598,4.99950005,1.9999992,50000
0,5,5,5,1,3000,3000,,2,500,0,200,300.0000305,450,0,399.9999695,0,200,207643.1094,58210,4.99950005,9.99998,50000
1,4,4,1,1,6000,10000,2,2,2000,0,200,50,199.9999542,99.99999237,4000.001953,0,150,257594.4688,87336,3.99960004,1.999999,40000
2,4,2,1,1,10000,20000,2,2,1000,0,180,99.99999237,199.9999542,0,800.0001221,0,150,1591681.5,14100,3.99960004,3.999996,20000
0,4,5,1,2,2600,60000,2,2,3300,2000,200,500.0000305,199.9999542,15,1299.999878,0,80,187600,21900,1.999900005,1.212120845,50000
0,4,5,1,,,8000,2,2,500,0,30,0,17,0,399.9999695,0,0,1013000,9912,40000,7.999984,50000
0,2,4,1,,,20000,2,2,200,0,25,29.99999809,29.99999809,11.99999905,0,0,40,179600,12360,20000,9.99995,40000
0,5,5,5,,,20000,,2,400,50,40,40,50,140.0000153,500.0000305,0,300,78600,20350,50000,12.49996875,50000
0,5,5,1,3,0,2000,2,2,1500,0,50,250.0000305,199.9999542,11,1000.000061,0,70,212610,59028,1.666611113,3.333331111,50000
0,4,6,1,1,10000,10000,2,2,350,0,20,0,20.00000191,11.99999905,0,0,20,32755.67383,6694,3.99960004,11.42853878,60000
0,5,5,5,1,4000,40000,,2,300,0,30,0,50,11.99999905,0,0,30,52305,24675,4.99950005,16.66661111,50000
0,5,5,1,,,15000,2,2,800,0,100,0,40,0,599.999939,0,25,97340,52210,50000,6.249992188,50000
0,5,6,5,,,1500,,2,2000,0,100,0,29.99999809,29.99999809,300.0000305,0,60,43425,11786,50000,2.49999875,60000
0,5,5,4,0,0,28000,,2,300,0,13,5,40,98.00000763,350.000061,0,25,156389,11891,50000,16.66661111,50000
0,5,5,1,1,0,20000,2,2,500,450,25,321.5131836,24.99999809,27.64153481,1499.999756,0,58,708701,30730,4.99950005,9.99998,50000
0,2,2,1,3,25000,257000,2,2,2100,150,100,1245,199.9999542,56.99999619,4500.000488,2499.999512,340,1459556,29000,0.666644445,0.952380499,0.0008
0,3,5,1,0,10000,10000,2,2,1000,100,100,10.50074577,99.99999237,75,1000.000061,0,95,140300,48080,30000,2.999997,50000
0,5,4,5,1,20000,40000,,2,550,15,25,99.99999237,120.0000153,75,1999.999878,0,100,511340,35840,4.99950005,9.090892562,40000
0,5,5,1,1,20000,100000,2,2,650,100,45,99.99999237,300.0000305,0,2499.999512,0,40,417525,6426,4.99950005,7.692295858,50000
0,4,5,5,1,30000,75000,,2,700,300,200,0,300.0000305,0,1000.000061,0,300,355753.6563,5875,3.99960004,5.714277551,50000
0,5,5,1,4,12000,20000,2,2,200,0,40,0,20.00000191,0,159.9999695,0,60,393500,11420,1.249968751,24.999875,50000
0,5,5,1,0,73000,73000,2,2,750,0,45,99.99999237,0,270.0000305,99.99999237,0,100,651430,11252,50000,6.666657778,50000
0,2,4,5,2,0,24000,,2,500,200,50,50,108.0000229,0,500.0000305,0,30,352180.4688,26400,0.999950002,3.999992,40000
0,3,5,5,1,4000,30000,,2,500,200,25,0,40,0,1000.000061,,33,279550,20261,2.99970003,5.999988,50000
0,2,5,1,1,3000,30000,2,2,3000,100,50,99.99999237,99.99999237,29.99999809,1000.000061,0,100,340265,7687,1.99980002,0.666666444,50000
0,3,5,4,1,200,25000,,2,150,30,20,5,10.00000095,0,124.9999847,0,2,69110,4090,2.99970003,19.99986667,50000
0,4,5,1,0,37500,10000,2,2,75,0,100,45,50,0,1000.000061,0,50,87900,13727,40000,53.33262223,50000
0,4,6,1,2,6000,10000,2,2,1200,360,20,59.99998856,99.99999237,29.99999809,5999.999512,0,200,45060,58260,1.999900005,3.333330556,60000
0,5,3,5,,,70000,,2,1500,0,500,1000.000061,300.0000305,110.0000153,50000.00781,4999.999512,300,868814.125,203000,50000,3.333331111,0.0006
0,4,5,5,,,20000,,2,150,0,50,0,15,0,1999.999878,0,35,123200,6460,40000,26.66648889,50000
0,3,6,5,,,20000,,2,1500,0,30,20.00000191,50,0,0,0,120,417660,54759,30000,1.999998667,60000
0,3,6,1,5,0,50000,2,2,2500,700,,0,399.9999695,29.99999809,2993.272217,0,400,886119.25,2011,0.599988,1.19999952,60000
0,2,5,,2,5000,10000,2,2,1500,0,100,0,300.0000305,110.0000153,4999.999512,1999.999878,200,204000,136100,0.999950002,1.333332444,0.0025
0,2,5,1,,,20000,2,2,2000,300,80,99.99999237,99.99999237,29.99999809,4999.999512,0,250,44186.91797,18300,20000,0.9999995,50000
0,,6,5,1,6000,10000,2,2,2000,0,200,149.9999695,149.9999695,99.99999237,1000.000061,0,230,158922.4844,84330,0,0,60000
0,3,5,1,1,0,10000,2,2,1500,500,150,450,75,80.00000763,1499.999756,10000.00293,500,1665500,100,2.99970003,1.999998667,0.0005
0,1,4,1,6,160000,50000,2,2,1500,700,100,599.999939,199.9999542,80.00000763,1999.999878,0,150,844280,178342,0.166663889,0.666666222,40000
0,3,4,1,4,50000,80000,2,2,2000,1000,150,1000.000061,199.9999542,500.0000305,3499.999512,0,250,2429911,261752,0.74998125,1.49999925,40000
0,5,6,5,0,25000,20000,2,2,200,0,10,99.99999237,50,0,300.0000305,0,166,150251,43604,50000,24.999875,60000
0,5,1,5,0,500,7000,,2,300,60,1,179.9999542,59.99998856,0,99.99999237,0,130,390244.4688,28166,50000,16.66661111,10000
0,5,5,5,5,12000,30000,,2,600,0,20,0,50,0,500.0000305,0,300,311487.875,134477,0.99998,8.333319444,50000
0,2,5,5,2,10000,20000,,2,1000,30,33,300.0000305,40,99.99999237,4000.001953,0,207,116785.4922,67749,0.999950002,1.999998,50000
0,5,4,1,3,20000,10000,2,2,1750,500,500,199.9999542,300.0000305,99.99999237,7749.998047,0,280,359650,56000,1.666611113,2.857141224,40000
0,4,4,,4,20000,100000,2,2,1000,50,166,166.9999695,127.9999847,29.99999809,8000.000488,4000.001953,157,585101.125,93300,0.999975001,3.999996,0.000999999
0,5,5,5,2,5000,10000,,2,1000,50,15,24.99999809,24.99999809,0,0,0,150,1017144.875,24900,2.499875006,4.999995,50000
0,5,1,1,1,5000,5000,2,2,500,,50,0,99.99999237,3.620528698,4000.001953,0,55,1112407.125,-210950,4.99950005,9.99998,10000
0,2,3,1,2,30000,30000,2,2,2000,1000,1000,199.9999542,500.0000305,0,10000.00293,0,160,275460,92320,0.999950002,0.9999995,30000
0,3,5,1,4,8400,90000,2,2,3000,550,200,1099.999756,250.0000305,850.0001221,12999.99512,0,540,899038,157380,0.74998125,0.999999667,50000
0,4,5,1,5,50000,100000,2,2,1500,1000,100,800.0001221,199.9999542,164.9999695,7499.999023,1999.999878,200,1061225.25,124500,0.799984,2.666664889,0.0025
0,4,5,5,,,30000,,2,2000,0,200,166,300.0000305,50,1999.999878,0,900,1162014.875,142660,40000,1.999999,50000
0,2,4,5,2,0,40000,,2,300,0,30,99.99999237,59.99998856,0,399.9999695,0,350,158400,64900,0.999950002,6.666644445,40000
2,3,3,1,4,5000,20000,2,2,2000,150,150,99.99999237,240.0000153,40,1999.999878,199.9999542,80,319706.8125,142829,0.74998125,1.49999925,0.014999996
